ACQ_INST_ID,RETAILER_ID,TOTAL_TXN_CNT,MESSAGE_TYPE,PROCESSING_CODE,CHANNEL_TYPE,TOTAL_AMOUNT,TOTAL_COMMISSION,TOTAL_TAX,TOTAL_DISCOUNT,FINAL_AMOUNT
0014,02800,4,0210,000000,ALVI,11860,107,20,127,11733
0014,03753,3,0210,000000,ALVI,31000,335,64,399,30601
0014,00593,3,0210,000000,ALVI,9880,146,28,174,9706
0014,04087,2,0210,000000,ALVI,6500,59,11,69,6431
0014,01377,1,0210,000000,ALVI,5785,52,10,62,5723
0014,04246,8,0210,000000,ALVI,28630,257,48,306,28324
0014,03318,8,0210,000000,ALVI,19860,179,34,213,19647
0014,02940,9,0210,000000,ALVI,25300,228,45,272,25028
0014,00803,2,0210,000000,ALVI,9100,82,16,98,9002
0014,02360,7,0210,000000,ALVI,74680,673,127,799,73881
0014,00479,4,0210,000000,ALVI,22100,199,38,237,21863
0014,03931,7,0210,000000,ALVI,53900,486,91,577,53323
0014,00910,4,0210,000000,ALVI,21140,190,37,226,20914
0014,02013,1,0210,000000,ALVI,3600,32,6,39,3561
0014,01461,5,0210,000000,ALVI,22370,201,38,240,22130
0014,03094,1,0210,000000,ALVI,4000,36,7,43,3957
0014,01034,1,0210,000000,ALVI,2870,26,5,31,2839
0014,00880,8,0210,000000,ALVI,32620,293,54,349,32271
0014,01276,5,0210,000000,ALVI,28660,326,62,388,28272
0014,00284,6,0210,000000,ALVI,26540,240,46,283,26257
0014,00753,1,0420,000000,ALVI,11340,102,19,121,11219
0014,01234,5,0210,000000,ALVI,18400,166,31,198,18202
0014,04134,25,0210,000000,ALVI,179600,1618,309,1921,177679
0014,04108,15,0210,000000,ALVI,47880,432,82,513,47367
0014,00672,19,0210,000000,ALVI,75540,681,129,811,74729
0014,02251,5,0210,000000,ALVI,6850,63,12,72,6778
0014,01862,1,0210,000000,ALVI,5000,45,9,54,4946
0014,04095,14,0210,000000,ALVI,59254,533,101,634,58620
0014,03638,1,0210,000000,ALVI,2220,20,4,24,2196
0014,00188,5,0210,000000,ALVI,19140,171,33,205,18935
0014,02301,1,0210,000000,ALVI,5000,45,9,54,4946
0014,00068,3,0210,000000,ALVI,10700,96,18,114,10586
0014,03847,1,0210,000000,ALVI,11000,99,19,118,10882
0014,01014,1,0420,000000,ALVI,2300,21,4,25,2275
0014,00989,7,0210,000000,ALVI,39210,354,67,420,38790
0014,03057,6,0210,000000,ALVI,32960,297,57,354,32606
0014,02562,5,0210,000000,ALVI,18880,170,31,202,18678
0014,00777,2,0210,000000,ALVI,3280,29,6,35,3245
0014,02208,5,0210,000000,ALVI,122110,1099,209,1307,120803
0014,00112,1,0210,000000,ALVI,3340,30,6,36,3304
0014,01823,12,0210,000000,ALVI,62873,603,114,718,62155
0014,00013,9,0210,000000,ALVI,18430,166,32,198,18232
0014,02331,6,0210,000000,ALVI,21750,196,37,233,21517
0014,02725,1,0210,000000,ALVI,2650,24,5,28,2622
0014,00284,1,0420,000000,ALVI,3300,30,6,35,3265
0014,01567,5,0210,000000,ALVI,13250,120,23,142,13108
0014,04233,1,0210,000000,ALVI,5000,45,9,54,4946
0014,02348,4,0210,000000,ALVI,14000,126,24,150,13850
0014,01898,3,0210,000000,ALVI,18950,171,33,204,18746
0014,03022,1,0210,000000,ALVI,1000,9,2,11,989
0014,01399,1,0210,000000,ALVI,7000,63,12,75,6925
0014,00215,14,0210,000000,ALVI,63610,571,108,681,62929
0014,03782,3,0210,000000,ALVI,14460,130,26,156,14304
0014,01476,3,0210,000000,ALVI,13460,120,23,144,13316
0014,01516,1,0210,000000,ALVI,2000,18,3,21,1979
0014,00511,7,0210,000000,ALVI,17430,157,30,186,17244
0014,01900,1,0210,000000,ALVI,900,8,2,10,890
0014,00086,4,0210,000000,ALVI,9870,89,16,106,9764
0014,03137,21,0210,000000,ALVI,102210,945,181,1124,101086
0014,00504,3,0210,000000,ALVI,87300,786,149,935,86365
0014,004272,1,0210,000000,ALVI,7200,65,12,77,7123
0014,02602,3,0210,000000,ALVI,7750,70,14,84,7666
0014,00884,5,0210,000000,ALVI,27240,246,48,291,26949
0014,01735,7,0210,000000,ALVI,15800,142,26,169,15631
0014,03527,4,0210,000000,ALVI,7300,65,13,78,7222
0014,00094,4,0210,000000,ALVI,14170,127,24,151,14019
0014,03975,2,0210,000000,ALVI,11500,104,20,123,11377
0014,02843,2,0210,000000,ALVI,4630,41,8,49,4581
0014,00125,4,0210,000000,ALVI,6760,60,11,72,6688
0014,01127,7,0210,000000,ALVI,14730,132,25,157,14573
0014,03549,6,0210,000000,ALVI,55200,496,95,592,54608
0014,04116,8,0210,000000,ALVI,15080,136,26,160,14920
0014,01378,4,0210,000000,ALVI,12100,110,21,130,11970
0014,00367,2,0210,000000,ALVI,5750,52,10,62,5688
0014,00453,3,0210,000000,ALVI,11070,100,19,118,10952
0014,004300,2,0210,000000,ALVI,5390,49,9,58,5332
0014,00084,3,0210,000000,ALVI,8400,75,14,89,8311
0014,02649,4,0210,000000,ALVI,10800,97,17,115,10685
0014,00584,1,0210,000000,ALVI,4680,42,8,50,4630
0014,00389,10,0210,000000,ALVI,28800,260,51,309,28491
0014,00715,3,0210,000000,ALVI,5270,47,9,57,5213
0014,03084,3,0210,000000,ALVI,13300,120,22,142,13158
0014,00016,1,0210,000000,ALVI,2480,22,4,27,2453
0014,03288,1,0210,000000,ALVI,4800,43,8,51,4749
0014,01123,1,0210,000000,ALVI,2480,22,4,27,2453
0014,01895,14,0210,000000,ALVI,49740,449,86,533,49207
0014,03226,1,0420,000000,ALVI,3950,36,7,42,3908
0014,04134,2,0420,000000,ALVI,13850,125,23,148,13702
0014,03313,5,0210,000000,ALVI,7050,65,12,75,6975
0014,01895,2,0420,000000,ALVI,5920,54,10,64,5856
0014,01679,3,0210,000000,ALVI,8410,76,15,90,8320
0014,03999,4,0210,000000,ALVI,23860,215,41,256,23604
0014,00940,1,0210,000000,ALVI,2300,21,4,25,2275
0014,01175,1,0420,000000,ALVI,1090,10,2,12,1078
0014,01328,7,0210,000000,ALVI,14490,132,25,155,14335
0014,03264,1,0420,000000,ALVI,8300,75,14,89,8211
0014,00665,7,0210,000000,ALVI,19240,174,32,207,19033
0014,00751,1,0210,000000,ALVI,4700,42,8,50,4650
0014,00273,1,0210,000000,ALVI,1300,12,2,14,1286
0014,03972,2,0210,000000,ALVI,4000,36,7,43,3957
0014,00277,4,0210,000000,ALVI,4790,43,7,50,4740
0014,04082,1,0210,000000,ALVI,1500,14,3,16,1484
0014,00410,1,0420,000000,ALVI,9280,84,16,99,9181
0014,00369,15,0210,000000,ALVI,75670,724,139,863,74807
0014,03376,2,0420,000000,ALVI,6930,63,12,74,6856
0014,02688,1,0210,000000,ALVI,3800,34,6,41,3759
0014,01771,2,0420,000000,ALVI,10000,90,17,107,9893
0014,03407,2,0210,000000,ALVI,9310,84,16,99,9211
0014,02510,10,0210,000000,ALVI,25530,231,44,274,25256
0014,00483,5,0210,000000,ALVI,48400,436,84,519,47881
