ACQ_INST_ID,RETAILER_ID,TOTAL_TXN_CNT,MESSAGE_TYPE,PROCESSING_CODE,CHANNEL_TYPE,TOTAL_AMOUNT,TOTAL_COMMISSION,TOTAL_TAX,TOTAL_DISCOUNT,FINAL_AMOUNT
0012,177977565952,10,0210,000000,GPMPOS,35350,562,106,668,34682
0012,610782262235,10,0210,000000,GPMPOS,40010,596,113,709,39301
0012,927999959307,10,0210,000000,GPMPOS,25720,383,73,456,25264
0012,213130586207,9,0210,000000,GPMPOS,38460,574,109,682,37778
0012,225119103470,33,0210,000000,GPMPOS,120870,1848,349,2191,118679
0012,709298282480,17,0210,000000,GPMPOS,167500,2499,473,2970,164530
0012,260275925990,24,0210,000000,GPMPOS,93340,1392,264,1654,91686
0012,761323013417,24,0210,000000,GPMPOS,173660,2619,496,3113,170547
0012,270638598233,17,0210,000000,GPMPOS,54920,0,0,0,54920
0012,126547123440,44,0210,000000,GPMPOS,118650,1825,348,2177,116473
0012,862701643528,2,0210,000000,GPMPOS,9770,146,27,173,9597
0012,817284583388,15,0210,000000,GPMPOS,57270,898,172,1070,56200
0012,770195424091,95,0210,000000,GPMPOS,600600,9289,1766,11044,589557
0012,777013238886,10,0210,000000,GPMPOS,45720,681,129,811,44909
0012,136413988976,60,0210,000000,GPMPOS,304000,4663,892,5553,298447
0012,768100667367,27,0210,000000,GPMPOS,86400,1288,246,1532,84868
0012,164426567181,10,0210,000000,GPMPOS,22950,341,65,408,22542
0012,142488860369,16,0210,000000,GPMPOS,75660,1127,214,1341,74319
0012,906319063572,28,0210,000000,GPMPOS,93000,1384,266,1647,91353
0012,155621512857,73,0210,000000,GPMPOS,250450,3736,711,4439,246011
0012,141006319251,33,0210,000000,GPMPOS,168020,2821,538,3355,164665
0012,919739655514,12,0210,000000,GPMPOS,204330,0,0,0,204330
0012,773410946131,4,0210,000000,GPMPOS,11100,164,32,196,10904
0012,789303268361,10,0210,000000,GPMPOS,23950,357,68,426,23524
0012,114698224589,43,0210,000000,GPMPOS,159130,2451,463,2918,156212
0012,775141820115,14,0210,000000,GPMPOS,81445,1213,229,1443,80002
0012,222592794867,58,0210,000000,GPMPOS,331060,4949,940,5888,325172
0012,122114472703,10,0210,000000,GPMPOS,31840,476,91,565,31275
0012,150394677034,4,0210,000000,GPMPOS,28440,425,79,505,27935
0012,150655903387,13,0210,000000,GPMPOS,113150,1723,326,2049,111101
0012,112918222806,62,0210,000000,GPMPOS,200853,2991,566,3557,197296
0012,946272316975,2,0210,000000,GPMPOS,15510,231,44,275,15235
0012,945001738702,7,0210,000000,GPMPOS,23560,371,71,441,23119
0012,883965138885,5,0210,000000,GPMPOS,19300,287,55,342,18958
0012,766890063787,2,0210,000000,GPMPOS,103500,1542,293,1835,101665
0012,446641692866,16,0210,000000,GPMPOS,110000,1638,314,1951,108049
0012,145324902648,11,0210,000000,GPMPOS,88000,1309,249,1558,86442
0012,152221398568,12,0210,000000,GPMPOS,49640,740,143,879,48761
0012,102748406271,4,0210,000000,GPMPOS,10100,151,29,178,9922
0012,195320034775,18,0210,000000,GPMPOS,103390,1539,293,1833,101557
0012,135605341342,28,0210,000000,GPMPOS,83570,1388,264,1652,81918
0012,768615815043,114,0210,000000,GPMPOS,411400,6169,1166,7345,404055
0012,129767430043,3,0210,000000,GPMPOS,11310,0,0,0,11310
0012,704338861967,13,0210,000000,GPMPOS,65680,977,185,1164,64516
0012,861346151987,6,0210,000000,GPMPOS,50600,906,171,1076,49524
0012,770808634844,6,0210,000000,GPMPOS,493400,0,0,0,493400
0012,129330839109,9,0210,000000,GPMPOS,238207,3629,690,4318,233889
0012,509403788319,4,0210,000000,GPMPOS,7190,107,21,128,7062
0012,113850530604,6,0210,000000,GPMPOS,22700,339,64,402,22298
0012,994262369693,13,0210,000000,GPMPOS,44890,668,128,796,44094
0012,765783088245,3,0210,000000,GPMPOS,4800,71,14,85,4715
0012,915584590843,33,0210,000000,GPMPOS,249880,4066,773,4842,245038
0012,162745639089,15,0210,000000,GPMPOS,242800,3619,686,4306,238494
0012,140879990148,31,0210,000000,GPMPOS,184700,2904,549,3456,181245
0012,118175618630,9,0210,000000,GPMPOS,29710,442,83,528,29182
0012,768233227749,21,0210,000000,GPMPOS,65410,987,187,1173,64237
0012,761073135135,15,0210,000000,GPMPOS,272901,4582,871,5452,267449
0012,894383759850,20,0210,000000,GPMPOS,70100,1045,201,1242,68858
0012,742023163811,11,0210,000000,GPMPOS,67000,999,191,1186,65814
0012,101391425301,4,0210,000000,GPMPOS,9650,143,27,171,9479
0012,111956891548,16,0210,000000,GPMPOS,85790,1278,244,1522,84268
0012,774146403203,1,0210,000000,GPMPOS,5000,75,14,89,4911
0012,152861610440,4,0210,000000,GPMPOS,60100,895,170,1065,59035
0012,102816672912,48,0210,000000,GPMPOS,228390,3424,650,4079,224312
0012,103580503738,2,0210,000000,GPMPOS,15100,225,43,268,14832
0012,143939210489,7,0210,000000,GPMPOS,15260,228,43,271,14989
0012,690892346858,85,0210,000000,GPMPOS,1255840,19695,3742,23438,1232402
0012,734862182217,6,0210,000000,GPMPOS,7250,123,24,148,7102
0012,137894124288,59,0210,000000,GPMPOS,1304150,20123,3826,23945,1280205
0012,104625399290,5,0210,000000,GPMPOS,18830,281,53,333,18497
0012,769911363761,17,0210,000000,GPMPOS,40850,0,0,0,40850
0012,155660463933,13,0210,000000,GPMPOS,45920,684,130,813,45107
0012,993162419201,8,0210,000000,GPMPOS,18930,282,54,336,18594
0012,776944199022,12,0210,000000,GPMPOS,73600,1098,211,1305,72295
0012,319131302872,2,0210,000000,GPMPOS,8800,131,25,156,8644
0012,777078262765,49,0210,000000,GPMPOS,226990,3487,664,4146,222844
0012,161204514114,45,0210,000000,GPMPOS,148180,2253,429,2678,145502
0012,917857193197,23,0210,000000,GPMPOS,151690,2259,430,2691,148999
0012,103600583063,1,0210,000000,GPMPOS,690,10,2,12,678
0012,122963448327,5,0210,000000,GPMPOS,53950,804,153,957,52993
0012,801958232746,8,0210,000000,GPMPOS,25180,411,78,488,24692
0012,155682585647,24,0210,000000,GPMPOS,93900,1402,265,1665,92235
0012,768279253283,1,0210,000000,GPMPOS,50000,745,142,887,49113
0012,776268965465,2,0210,000000,GPMPOS,48790,1019,193,1212,47578
0012,156664413836,9,0210,000000,GPMPOS,41500,617,118,735,40765
0012,863397044347,55,0210,000000,GPMPOS,230420,3457,656,4106,226314
0012,179910132206,6,0210,000000,GPMPOS,10880,161,31,194,10686
0012,108623467239,20,0210,000000,GPMPOS,115990,1728,330,2055,113935
0012,115550161708,3,0210,000000,GPMPOS,4450,66,12,78,4372
0012,739980719093,60,0210,000000,GPMPOS,312460,4831,917,5751,306709
0012,119670385485,31,0210,000000,GPMPOS,179560,2786,529,3319,176241
0012,770465497344,54,0210,000000,GPMPOS,213390,3233,613,3848,209542
0012,162274759530,7,0210,000000,GPMPOS,24360,362,69,432,23928
0012,158038668268,10,0210,000000,GPMPOS,23390,349,66,415,22975
0012,125201923821,39,0210,000000,GPMPOS,112790,1725,329,2054,110736
0012,171968629728,11,0210,000000,GPMPOS,163610,2657,506,3162,160448
0012,969201054140,2,0210,000000,GPMPOS,1950,29,6,34,1916
0012,996363027321,29,0210,000000,GPMPOS,442828,6951,1322,8271,434557
0012,218351394448,9,0210,000000,GPMPOS,84100,1331,254,1581,82519
0012,146882562688,16,0210,000000,GPMPOS,57960,864,163,1029,56931
0012,771310362653,8,0210,000000,GPMPOS,118000,1758,334,2092,115908
0012,118702624132,8,0210,000000,GPMPOS,41540,620,119,738,40802
0012,774068690824,6,0210,000000,GPMPOS,272000,4214,801,5016,266984
0012,424032586323,16,0210,000000,GPMPOS,286000,4265,808,5073,280927
0012,170589487180,30,0210,000000,GPMPOS,74930,1119,213,1326,73604
0012,243067980022,24,0210,000000,GPMPOS,102180,1699,326,2024,100156
0012,126794982372,1,0210,000000,GPMPOS,3500,52,10,62,3438
0012,140867914584,12,0210,000000,GPMPOS,58140,866,165,1031,57109
0012,772013514130,7,0210,000000,GPMPOS,53060,861,163,1023,52037
0012,157124831858,1,0210,000000,GPMPOS,12680,189,36,225,12455
0012,152162206445,14,0210,000000,GPMPOS,146900,0,0,0,146900
0012,107890381350,34,0210,000000,GPMPOS,94030,1419,268,1687,92343
0012,775016370788,36,0210,000000,GPMPOS,187257,2791,528,3320,183937
0012,769913909202,7,0210,000000,GPMPOS,88320,1317,248,1566,86754
0012,865995967680,4,0210,000000,GPMPOS,20650,307,58,366,20284
0012,143521935733,9,0210,000000,GPMPOS,74300,1234,235,1469,72831
0012,762474092441,29,0210,000000,GPMPOS,361600,5631,1070,6704,354897
0012,140057841430,37,0210,000000,GPMPOS,128751,1917,368,2287,126464
0012,754960915540,48,0210,000000,GPMPOS,126960,1888,361,2249,124711
0012,135354596498,3,0210,000000,GPMPOS,29700,442,84,527,29173
0012,769389160791,25,0210,000000,GPMPOS,84020,1275,241,1515,82505
0012,523925738757,15,0210,000000,GPMPOS,106610,1661,315,1978,104632
0012,718701997572,4,0210,000000,GPMPOS,14620,218,42,258,14362
0012,245661942104,18,0210,000000,GPMPOS,49220,736,138,872,48348
0012,139691684775,13,0210,000000,GPMPOS,60980,986,189,1174,59806
0012,234252139469,11,0210,000000,GPMPOS,30850,487,91,580,30270
0012,925295075006,33,0210,000000,GPMPOS,132800,2132,403,2535,130265
0012,117916581163,10,0210,000000,GPMPOS,27910,0,0,0,27910
0012,146906876623,21,0210,000000,GPMPOS,81150,1284,246,1529,79621
0012,125512362048,5,0210,000000,GPMPOS,195700,0,0,0,195700
0012,144851791878,6,0210,000000,GPMPOS,16980,253,48,301,16679
0012,767293232487,15,0210,000000,GPMPOS,620200,9702,1843,11542,608659
0012,110306786507,3,0210,000000,GPMPOS,22050,329,61,390,21660
0012,787054271963,15,0210,000000,GPMPOS,61680,920,173,1094,60586
0012,782447459886,6,0210,000000,GPMPOS,14100,210,39,250,13850
0012,122572443959,9,0210,000000,GPMPOS,22250,332,63,395,21855
0012,129013817476,13,0210,000000,GPMPOS,142900,2130,406,2533,140367
0012,154255876806,2,0210,000000,GPMPOS,4270,63,12,76,4194
0012,898026162352,42,0210,000000,GPMPOS,189020,2960,562,3523,185497
0012,762982226603,26,0210,000000,GPMPOS,178040,0,0,0,178040
0012,766361723714,46,0210,000000,GPMPOS,148610,2213,418,2635,145975
0012,770961267685,37,0210,000000,GPMPOS,218589,3283,625,3906,214683
0012,835761103088,2,0210,000000,GPMPOS,12400,185,35,220,12180
0012,123726924887,7,0210,000000,GPMPOS,15500,231,44,275,15225
0012,211510579084,7,0210,000000,GPMPOS,183500,2735,520,3253,180247
0012,104409159527,7,0210,000000,GPMPOS,32600,486,92,576,32024
0012,718005006133,13,0210,000000,GPMPOS,167800,0,0,0,167800
0012,118833017703,35,0210,000000,GPMPOS,205710,3418,649,4066,201644
0012,749366017587,4,0210,000000,GPMPOS,16250,242,46,288,15962
0012,138023474218,8,0210,000000,GPMPOS,43080,644,122,765,42315
0012,115398255975,3,0210,000000,GPMPOS,8000,120,23,143,7857
0012,833072596178,12,0210,000000,GPMPOS,36740,549,103,649,36091
0012,123189970710,36,0210,000000,GPMPOS,130920,2085,397,2479,128441
0012,773900676930,18,0210,000000,GPMPOS,43290,645,122,766,42524
0012,145371170933,33,0210,000000,GPMPOS,139000,2073,391,2463,136537
0012,127092146093,15,0210,000000,GPMPOS,37950,565,108,672,37278
0012,773575657268,5,0210,000000,GPMPOS,173600,3596,683,4281,169319
0012,178206228002,13,0210,000000,GPMPOS,571400,10540,2002,12542,558859
0012,246653900669,3,0210,000000,GPMPOS,4900,73,14,87,4813
0012,164091875515,11,0210,000000,GPMPOS,64060,954,180,1136,62924
0012,850613633604,1,0210,000000,GPMPOS,3990,59,11,71,3919
0012,980075973066,10,0210,000000,GPMPOS,66400,1011,192,1203,65197
0012,832962670221,4,0210,000000,GPMPOS,17110,254,48,303,16807
0012,946490923475,4,0210,000000,GPMPOS,23550,351,67,418,23132
0012,768593518823,22,0210,000000,GPMPOS,752640,11213,2130,13345,739295
0012,959886718208,12,0210,000000,GPMPOS,43780,653,124,776,43004
0012,140309577036,11,0210,000000,GPMPOS,115080,1713,326,2039,113041
0012,141557040459,26,0210,000000,GPMPOS,420220,6409,1216,7623,412597
0012,874475688105,6,0210,000000,GPMPOS,30590,457,86,542,30048
0012,764784253359,2,0210,000000,GPMPOS,42900,640,121,761,42139
0012,111639910053,12,0210,000000,GPMPOS,62550,932,177,1109,61441
0012,161305851761,22,0210,000000,GPMPOS,140390,2467,468,2934,137456
0012,129100661863,1,0210,000000,GPMPOS,2300,34,7,41,2259
0012,161017296600,35,0210,000000,GPMPOS,213490,3454,654,4106,209384
0012,884921883898,4,0210,000000,GPMPOS,39350,587,111,698,38652
0012,163742918236,60,0210,000000,GPMPOS,216090,3244,620,3859,212231
0012,838383936738,12,0210,000000,GPMPOS,83440,1243,237,1478,81962
0012,723852129318,17,0210,000000,GPMPOS,111730,1665,316,1983,109747
0012,605113675996,4,0210,000000,GPMPOS,19410,289,54,343,19067
0012,119730407729,12,0210,000000,GPMPOS,46510,693,132,825,45685
0012,769978242761,9,0210,000000,GPMPOS,43700,814,153,968,42732
0012,772336077291,4,0210,000000,GPMPOS,71900,1072,204,1275,70625
0012,107417044773,1,0210,000000,GPMPOS,3700,55,10,66,3634
0012,139336180576,13,0210,000000,GPMPOS,54450,813,154,966,53484
0012,176204205809,14,0210,000000,GPMPOS,45920,685,131,815,45105
0012,120183442478,14,0210,000000,GPMPOS,23510,349,67,417,23093
0012,196609279828,12,0210,000000,GPMPOS,40750,607,116,721,40029
0012,164403506978,10,0210,000000,GPMPOS,79120,1180,223,1402,77718
0012,101938849474,8,0210,000000,GPMPOS,159040,2371,451,2820,156220
0012,177557307090,20,0210,000000,GPMPOS,87250,0,0,0,87250
0012,165061666846,7,0210,000000,GPMPOS,29190,0,0,0,29190
0012,220160211867,4,0210,000000,GPMPOS,15200,227,44,269,14931
0012,124278179465,21,0210,000000,GPMPOS,140200,2128,404,2526,137674
0012,975361081808,10,0210,000000,GPMPOS,56640,845,161,1004,55636
0012,151365746116,20,0210,000000,GPMPOS,60160,895,171,1068,59092
0012,617047335908,6,0210,000000,GPMPOS,37500,559,105,665,36835
0012,127515190516,57,0210,000000,GPMPOS,414860,6931,1313,8250,406610
0012,134934183167,19,0210,000000,GPMPOS,41800,643,120,766,41034
0012,117548935771,22,0210,000000,GPMPOS,88118,1316,247,1562,86556
0012,155178403367,9,0210,000000,GPMPOS,28000,531,102,633,27367
0012,264087009187,29,0210,000000,GPMPOS,88020,1311,249,1559,86461
0012,127300098348,4,0210,000000,GPMPOS,15750,0,0,0,15750
0012,777074037820,6,0210,000000,GPMPOS,55100,993,187,1181,53919
0012,693158112285,1,0210,000000,GPMPOS,2000,30,6,35,1965
0012,772956286691,28,0210,000000,GPMPOS,84260,1254,240,1493,82767
0012,264097751316,32,0210,000000,GPMPOS,38830,578,116,695,38135
0012,797000865070,7,0210,000000,GPMPOS,22770,339,64,404,22366
0012,883659957819,10,0210,000000,GPMPOS,49690,772,148,921,48769
0012,153875819604,40,0210,000000,GPMPOS,424750,6330,1199,7529,417221
0012,150523375349,16,0210,000000,GPMPOS,53260,793,151,945,52315
0012,240988722925,18,0210,000000,GPMPOS,76250,1139,217,1352,74898
0012,760395279935,25,0210,000000,GPMPOS,122330,1822,346,2169,120161
0012,133113670202,26,0210,000000,GPMPOS,263250,3926,745,4668,258582
0012,234558651478,19,0210,000000,GPMPOS,346800,5426,1031,6454,340346
0012,194059883218,31,0210,000000,GPMPOS,203870,3037,578,3615,200255
0012,776994291058,1,0210,000000,GPMPOS,7000,104,20,124,6876
0012,121030854063,3,0210,000000,GPMPOS,34000,506,97,603,33397
0012,712886834745,9,0210,000000,GPMPOS,61450,916,175,1090,60360
0012,774786166518,15,0210,000000,GPMPOS,146870,2302,435,2738,144132
0012,105671154689,10,0210,000000,GPMPOS,113800,1723,327,2050,111750
0012,899262976799,8,0210,000000,GPMPOS,27430,408,78,487,26943
0012,761223251113,14,0210,000000,GPMPOS,99480,1982,377,2358,97122
0012,100651978384,3,0210,000000,GPMPOS,11200,167,31,199,11001
0012,771978379505,56,0210,000000,GPMPOS,609545,12552,2385,14937,594609
0012,772917165596,16,0210,000000,GPMPOS,359200,5353,1015,6370,352830
0012,101674498537,4,0210,000000,GPMPOS,56200,837,159,997,55203
0012,155230484626,17,0210,000000,GPMPOS,92060,1372,262,1634,90426
0012,776867728444,6,0210,000000,GPMPOS,11700,175,33,208,11492
0012,764992235291,2,0210,000000,GPMPOS,41100,613,117,729,40371
0012,157605219577,9,0210,000000,GPMPOS,23570,352,65,418,23152
0012,169951876526,17,0210,000000,GPMPOS,42860,0,0,0,42860
0012,776302922793,39,0210,000000,GPMPOS,437210,7148,1358,8503,428707
0012,101693083755,5,0210,000000,GPMPOS,15810,235,45,280,15530
0012,852617913098,12,0210,000000,GPMPOS,49230,735,139,872,48358
0012,151700139875,1,0210,000000,GPMPOS,55000,0,0,0,55000
0012,143508145379,23,0210,000000,GPMPOS,105710,1575,300,1875,103835
0012,763436436808,14,0210,000000,GPMPOS,109690,1637,312,1944,107746
0012,140159498608,22,0210,000000,GPMPOS,95440,1422,271,1695,93745
0012,142008336946,23,0210,000000,GPMPOS,81970,1224,231,1451,80519
0012,833169008069,2,0210,000000,GPMPOS,13700,204,39,243,13457
0012,133289950077,32,0210,000000,GPMPOS,160180,2388,451,2841,157339
0012,763826863266,9,0210,000000,GPMPOS,61320,0,0,0,61320
0012,910663116147,26,0210,000000,GPMPOS,106520,1586,305,1889,104631
0012,108576637839,11,0210,000000,GPMPOS,35750,531,101,633,35117
0012,114417139580,8,0210,000000,GPMPOS,46810,698,133,830,45980
0012,193429704625,45,0210,000000,GPMPOS,186540,2821,539,3358,183182
0012,136342995759,26,0210,000000,GPMPOS,243160,3625,686,4313,238847
0012,647638672307,7,0210,000000,GPMPOS,13300,199,39,233,13067
0012,119410441665,2,0210,000000,GPMPOS,4240,63,12,75,4165
0012,760734949649,2,0210,000000,GPMPOS,143990,2146,407,2553,141437
0012,776795426188,15,0210,000000,GPMPOS,83740,0,0,0,83740
0012,141114797988,23,0210,000000,GPMPOS,417160,6505,1236,7741,409419
0012,843100814000,17,0210,000000,GPMPOS,53910,804,153,958,52952
0012,120824989983,5,0210,000000,GPMPOS,13190,196,37,235,12955
0012,122882028811,35,0210,000000,GPMPOS,118850,1772,338,2105,116745
0012,168946914683,51,0210,000000,GPMPOS,298830,4451,844,5299,293531
0012,132637519231,8,0210,000000,GPMPOS,40050,596,113,709,39341
0012,165379502904,12,0210,000000,GPMPOS,42750,637,119,759,41991
0012,767210527596,50,0210,000000,GPMPOS,500289,8422,1596,10017,490272
0012,180735619869,8,0210,000000,GPMPOS,18800,280,52,334,18466
0012,105975333992,20,0210,000000,GPMPOS,65990,985,187,1170,64820
0012,129317455858,4,0210,000000,GPMPOS,24700,0,0,0,24700
0012,265377782248,16,0210,000000,GPMPOS,79700,1187,224,1413,78287
0012,765250235631,47,0210,000000,GPMPOS,678910,10738,2039,12777,666133
0012,741128930931,15,0210,000000,GPMPOS,64210,1137,215,1353,62857
0012,703174002193,19,0210,000000,GPMPOS,95620,1424,270,1695,93925
0012,765781891313,3,0210,000000,GPMPOS,160850,2397,456,2852,157998
0012,764517594357,8,0210,000000,GPMPOS,148716,2216,420,2636,146080
0012,101763823346,41,0210,000000,GPMPOS,134830,2058,392,2447,132383
0012,123256164870,14,0210,000000,GPMPOS,33170,493,94,587,32583
0012,114394604769,1,0210,000000,GPMPOS,800,12,2,14,786
0012,866236425525,4,0210,000000,GPMPOS,31800,698,132,829,30971
0012,128209548534,25,0210,000000,GPMPOS,92930,1384,264,1646,91284
0012,168487821047,7,0210,000000,GPMPOS,764970,17046,3239,20284,744686
0012,119053650321,31,0210,000000,GPMPOS,91260,1360,259,1620,89640
0012,572164731884,11,0210,000000,GPMPOS,27620,412,79,490,27130
0012,777062848158,17,0210,000000,GPMPOS,312000,4649,883,5532,306468
0012,728788678721,22,0210,000000,GPMPOS,80170,1194,227,1421,78749
0012,769580114864,16,0210,000000,GPMPOS,333200,5097,969,6066,327134
0012,623924997247,3,0210,000000,GPMPOS,2000,29,5,36,1964
0012,113057714820,1,0210,000000,GPMPOS,3650,54,10,65,3585
0012,198486778476,9,0210,000000,GPMPOS,33780,504,96,598,33182
0012,700786696113,14,0210,000000,GPMPOS,165550,2467,470,2935,162615
0012,768904962508,1,0210,000000,GPMPOS,200,3,1,4,196
0012,768385543552,3,0210,000000,GPMPOS,80000,1192,227,1418,78582
0012,769988580439,9,0210,000000,GPMPOS,28220,421,80,499,27721
0012,130882378732,18,0210,000000,GPMPOS,212250,3285,624,3909,208341
0012,216426677302,5,0210,000000,GPMPOS,43820,653,123,777,43043
0012,180361397055,17,0210,000000,GPMPOS,122200,1821,345,2166,120034
0012,769367659333,15,0210,000000,GPMPOS,312346,4652,884,5539,306807
0012,115454688082,14,0210,000000,GPMPOS,162650,2425,460,2883,159767
0012,672559269223,27,0210,000000,GPMPOS,88000,1311,250,1562,86438
0012,158714747593,25,0210,000000,GPMPOS,457510,7530,1433,8963,448547
0012,125853487495,2,0210,000000,GPMPOS,80416,1707,324,2032,78384
0012,770441511544,25,0210,000000,GPMPOS,156150,2483,473,2959,153191
0012,136609773069,31,0210,000000,GPMPOS,151790,2259,431,2690,149100
0012,168881259199,1,0210,000000,GPMPOS,12650,188,36,224,12426
0012,774671442981,12,0210,000000,GPMPOS,97200,1449,275,1725,95475
0012,108421749252,8,0210,000000,GPMPOS,54100,863,165,1025,53075
0012,132223187806,39,0210,000000,GPMPOS,342860,5111,972,6077,336783
0012,769643051436,2,0210,000000,GPMPOS,44000,656,124,780,43220
0012,160493447081,20,0210,000000,GPMPOS,125800,1873,356,2229,123571
0012,116241711164,2,0210,000000,GPMPOS,80000,1818,346,2164,77837
0012,154688133520,6,0210,000000,GPMPOS,13750,205,39,243,13507
0012,146911213940,12,0210,000000,GPMPOS,33300,497,94,590,32710
0012,934179613798,3,0210,000000,GPMPOS,33600,501,95,595,33005
0012,776248869478,5,0210,000000,GPMPOS,53100,791,151,942,52158
0012,128918181467,1,0210,000000,GPMPOS,1000,15,3,18,982
0012,962995773065,16,0210,000000,GPMPOS,55730,832,159,989,54741
0012,461989124551,2,0210,000000,GPMPOS,4000,60,12,71,3929
0012,770568887271,3,0210,000000,GPMPOS,66400,990,188,1178,65222
0012,254115139394,29,0210,000000,GPMPOS,227040,3674,698,4368,222672
0012,767180922178,17,0210,000000,GPMPOS,227410,3389,642,4031,223379
0012,120631464981,6,0210,000000,GPMPOS,64600,962,183,1146,63454
0012,152973106601,1,0210,000000,GPMPOS,1000,15,3,18,982
0012,118422688665,7,0210,000000,GPMPOS,121450,1874,358,2230,119220
0012,774486633734,9,0210,000000,GPMPOS,304700,4541,862,5403,299297
0012,166023105233,22,0210,000000,GPMPOS,78080,1164,222,1386,76694
0012,772248222562,28,0210,000000,GPMPOS,258300,3988,757,4744,253556
0012,186739705452,13,0210,000000,GPMPOS,59900,891,169,1062,58838
0012,140673416796,1,0210,000000,GPMPOS,2200,0,0,0,2200
0012,770272860011,17,0210,000000,GPMPOS,374000,5837,1107,6943,367057
0012,103084897847,12,0210,000000,GPMPOS,145600,2171,412,2583,143017
0012,774028647882,22,0210,000000,GPMPOS,91250,1416,269,1683,89567
0012,775465558392,1,0210,000000,GPMPOS,70000,1043,198,1241,68759
0012,125157417761,10,0210,000000,GPMPOS,25950,387,74,461,25489
0012,128525828084,17,0210,000000,GPMPOS,62220,927,176,1103,61117
0012,165256643050,14,0210,000000,GPMPOS,112530,1677,318,1996,110534
0012,139682128575,18,0210,000000,GPMPOS,72530,1134,214,1354,71176
0012,158168442666,6,0210,000000,GPMPOS,18740,279,54,333,18407
0012,142715014096,38,0210,000000,GPMPOS,154790,2332,442,2769,152021
0012,103497764837,11,0210,000000,GPMPOS,51300,763,146,908,50392
0012,146687613594,45,0210,000000,GPMPOS,230180,3430,654,4085,226095
0012,772872546007,4,0210,000000,GPMPOS,16480,270,52,322,16158
0012,759779513373,25,0210,000000,GPMPOS,102310,1526,291,1812,100498
0012,792945115086,9,0210,000000,GPMPOS,71750,1070,203,1272,70478
0012,777052052243,8,0210,000000,GPMPOS,31860,475,90,565,31295
0012,129396651111,15,0210,000000,GPMPOS,63890,954,182,1134,62756
0012,104193623619,10,0210,000000,GPMPOS,33630,501,95,597,33033
0012,106533541395,14,0210,000000,GPMPOS,144820,2157,410,2566,142254
0012,253163931417,12,0210,000000,GPMPOS,83170,1240,234,1473,81697
0012,922206035611,3,0210,000000,GPMPOS,19080,284,54,338,18742
0012,772450748250,2,0210,000000,GPMPOS,439110,6542,1244,7786,431324
0012,696943544508,32,0210,000000,GPMPOS,320420,5448,1034,6483,313937
0012,810803474988,1,0210,000000,GPMPOS,4400,66,12,78,4322
0012,131468960470,17,0210,000000,GPMPOS,83720,1247,237,1485,82235
0012,775052348830,8,0210,000000,GPMPOS,87550,1305,248,1552,85998
0012,147495466034,13,0210,000000,GPMPOS,38220,569,107,678,37542
0012,762713584774,114,0210,000000,GPMPOS,382240,5987,1138,7128,375112
0012,151849183421,2,0210,000000,GPMPOS,4800,71,14,85,4715
0012,557642139830,4,0210,000000,GPMPOS,2200,33,7,40,2160
0012,108444467477,1,0210,000000,GPMPOS,4490,67,13,80,4410
0012,177697804648,9,0210,000000,GPMPOS,37100,553,104,657,36443
0012,967390174618,13,0210,000000,GPMPOS,78050,1162,220,1384,76666
0012,152473520545,31,0210,000000,GPMPOS,107430,1603,305,1900,105530
0012,113536834401,3,0210,000000,GPMPOS,13390,275,53,328,13062
0012,126982158702,54,0210,000000,GPMPOS,263760,3931,747,4675,259085
0012,237728803284,28,0210,000000,GPMPOS,102810,1534,288,1824,100986
0012,105482146994,2,0210,000000,GPMPOS,5780,86,16,102,5678
0012,188471259750,3,0210,000000,GPMPOS,67000,1605,305,1909,65091
0012,140977518540,25,0210,000000,GPMPOS,170790,2544,483,3026,167764
0012,194784570021,8,0210,000000,GPMPOS,222500,3314,628,3945,218555
0012,116154635160,4,0210,000000,GPMPOS,15830,236,45,281,15549
0012,130747065509,1,0210,000000,GPMPOS,160860,4022,764,4786,156074
0012,119956484380,142,0210,000000,GPMPOS,371950,6197,1181,7379,364574
0012,147316797276,18,0210,000000,GPMPOS,64790,966,182,1149,63641
0012,129768144379,14,0210,000000,GPMPOS,80130,1194,228,1421,78709
0012,118152665743,6,0210,000000,GPMPOS,18350,274,52,324,18026
0012,951860106540,2,0210,000000,GPMPOS,50000,745,142,887,49113
0012,927084491253,1,0210,000000,GPMPOS,2500,37,7,44,2456
0012,774896530727,14,0210,000000,GPMPOS,70880,1145,220,1362,69518
0012,158082559160,11,0210,000000,GPMPOS,86550,1290,246,1533,85017
0012,776805985489,6,0210,000000,GPMPOS,41980,626,118,744,41236
0012,101807171408,33,0210,000000,GPMPOS,116370,1768,335,2101,114269
0012,773463646037,18,0210,000000,GPMPOS,72500,1164,220,1382,71118
0012,959016135160,9,0210,000000,GPMPOS,38950,0,0,0,38950
0012,153441381333,12,0210,000000,GPMPOS,66700,993,188,1182,65518
0012,131781603828,10,0210,000000,GPMPOS,83100,1238,234,1473,81627
0012,238649646392,19,0210,000000,GPMPOS,76490,1140,217,1356,75134
0012,771234049437,39,0210,000000,GPMPOS,279600,0,0,0,279600
0012,770697811534,53,0210,000000,GPMPOS,252650,3812,726,4538,248112
0012,765759298690,1,0210,000000,GPMPOS,84000,1252,238,1489,82511
0012,930421542667,23,0210,000000,GPMPOS,111900,1668,316,1988,109912
0012,860688868064,4,0210,000000,GPMPOS,32500,485,91,576,31924
